fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
791     0.022516681     0.027454717     302.122     43.373    217.825     146.372    0.010000
792     0.025559427     0.022967320     304.503     43.504    217.663     144.098    0.010000
793     0.021581581     0.023052871     311.540     45.819    218.151     147.872    0.010000
794     0.039682321     0.025757683     302.217     41.955    217.592     149.701    0.010000
795     0.036291998     0.020737164     306.541     43.370    221.057     149.347    0.010000
796     0.027113063     0.028330632     312.973     44.440    220.656     149.177    0.010000
797     0.039171413     0.022075118     305.712     42.766    217.472     142.560    0.020000
798     0.023736179     0.021242054     308.661     43.668    223.662     143.891    0.010000
799     0.025846845     0.023471428     313.659     43.450    230.834     146.192    0.000000
800     0.026504127     0.024417721     316.994     44.635    228.194     144.589    0.000000
801     0.022315625     0.029769206     313.694     41.520    232.361     145.841    0.020000
802     0.023993755     0.023111213     318.069     43.763    234.772     145.594    0.010000
803     0.027435148     0.027609674     317.801     45.622    237.689     145.931    0.010000
804     0.023751128     0.030295108     315.113     40.983    235.172     143.726    0.010000
805     0.019992393     0.018598696     319.295     45.038    237.875     145.083    0.010000
806     0.021039603     0.035414930     326.829     46.333    243.178     146.648    0.020000
807     0.026405638     0.027925413     328.503     48.322    238.342     145.052    0.000000
808     0.024790553     0.026550120     323.614     45.675    247.321     146.865    0.010000
809     0.027836442     0.020741830     332.037     48.154    240.723     144.517    0.010000
810     0.018488431     0.024762696     332.984     48.193    249.488     146.675    0.010000
811     0.026363932     0.024353880     331.303     45.906    242.953     144.246    0.010000
812     0.021374540     0.025782431     331.096     47.032    252.040     147.442    0.010000
813     0.027709700     0.022109926     331.123     46.648    247.210     145.648    0.010000
814     0.023798820     0.021913866     332.279     46.268    245.465     145.217    0.010000
815     0.027150277     0.026300006     333.618     46.203    249.878     145.660    0.010000
816     0.021744687     0.019638784     338.814     46.386    246.442     145.023    0.000000
817     0.025135893     0.020784108     338.749     47.178    256.393     147.371    0.010000
818     0.036587607     0.025975998     342.795     47.944    259.883     148.035    0.020000
819     0.025807403     0.025973378     339.332     44.017    245.331     143.622    0.000000
820     0.022595169     0.020887950     337.422     44.789    252.778     144.471    0.010000
821     0.020201139     0.024477901     338.490     45.352    255.558     148.437    0.010000
822     0.035341974     0.023535443     341.662     46.649    255.364     146.438    0.020000
823     0.021318160     0.023143565     342.326     46.739    254.784     146.366    0.000000
824     0.021907173     0.023029776     342.636     43.522    252.586     145.935    0.010000
825     0.026145734     0.022950655     341.066     44.887    251.648     144.257    0.010000
826     0.022855120     0.029972652     341.551     42.226    255.478     146.294    0.020000
827     0.023787176     0.024044769     342.389     46.422    261.663     148.271    0.000000
828     0.031374998     0.036182430     342.767     46.020    262.676     148.636    0.010000
829     0.036766302     0.022440163     341.380     45.053    255.962     147.388    0.020000
830     0.028679578     0.020553598     341.485     41.984    254.857     146.542    0.000000
831     0.024779124     0.022428583     340.656     44.851    259.410     147.734    0.010000
832     0.023178635     0.029597029     341.330     42.312    258.362     148.518    0.010000
833     0.032714888     0.022059038     343.355     42.877    267.332     149.632    0.010000
834     0.038688302     0.026006630     340.448     45.074    256.992     147.063    0.010000
835     0.025090948     0.030354749     342.137     42.396    262.708     148.367    0.010000
836     0.036776040     0.023011357     343.658     46.259    266.423     149.624    0.010000
837     0.038933683     0.042481482     338.784     42.558    264.208     149.071    0.010000
838     0.034052521     0.020532137     343.265     41.179    247.931     145.534    0.010000
839     0.023654535     0.022101395     338.055     43.321    253.540     147.505    0.010000
840     0.026984600     0.028862335     339.511     45.070    261.161     148.677    0.010000
841     0.040481348     0.023483410     340.785     45.341    259.169     148.950    0.010000
842     0.031916022     0.023227330     340.581     43.182    256.091     148.698    0.010000
843     0.032365870     0.025206102     340.604     45.308    252.407     145.184    0.000000
844     0.024457285     0.025283208     340.107     45.955    258.932     149.877    0.020000
845     0.047739595     0.024951002     343.392     45.150    261.315     149.147    0.000000
846     0.046593398     0.022983013     339.691     45.031    255.077     149.125    0.020000
847     0.028458904     0.023795674     339.352     45.736    253.765     147.994    0.000000
848     0.024729304     0.023223715     337.269     45.113    250.963     146.412    0.010000
849     0.027516589     0.026337003     336.338     43.875    266.175     149.932    0.010000
850     0.042282969     0.024269661     335.501     41.371    250.997     147.156    0.020000
851     0.025730968     0.022239896     338.496     42.998    255.981     147.468    0.000000
852     0.025460877     0.028950641     333.682     44.030    264.193     149.475    0.010000
853     0.035194300     0.025483189     338.695     41.127    255.485     147.589    0.020000
854     0.026107075     0.022026191     339.748     41.862    251.035     147.841    0.000000
855     0.025154354     0.027735922     337.180     41.055    255.617     147.837    0.010000
856     0.027499242     0.024283715     335.146     45.781    245.118     145.587    0.010000
857     0.025904700     0.030696705     334.285     45.369    262.129     149.519    0.010000
858     0.036114823     0.028394753     336.611     44.724    246.380     146.690    0.010000
859     0.020981543     0.025818108     330.064     40.817    253.898     147.507    0.010000
860     0.024225628     0.021198621     336.108     44.528    261.439     149.832    0.020000
861     0.042345703     0.033591658     337.431     46.944    250.180     147.100    0.000000
862     0.030742450     0.031660128     329.183     43.941    249.494     148.612    0.010000
863     0.041504305     0.020595225     331.757     44.851    252.063     148.509    0.010000
864     0.048625853     0.029557390     335.010     41.480    254.091     148.985    0.010000
865     0.031215582     0.022257907     330.644     45.199    256.197     148.776    0.010000
866     0.032629009     0.033584867     333.909     44.081    253.557     148.288    0.000000
867     0.027299462     0.024853468     334.986     44.212    258.531     148.938    0.020000
868     0.035275176     0.021779161     337.016     46.923    251.295     147.315    0.010000
869     0.024429061     0.029913578     336.502     46.283    243.699     145.889    0.010000
870     0.028097915     0.023507217     336.004     47.422    248.943     147.597    0.010000
871     0.023633717     0.023270620     330.771     44.165    254.641     149.632    0.010000
872     0.038537379     0.020112013     327.988     43.137    246.562     147.334    0.000000
873     0.023400668     0.019024970     336.486     46.404    248.493     148.453    0.020000
874     0.032113761     0.027999729     331.772     45.115    247.807     147.671    0.010000
875     0.032216258     0.029692454     337.395     46.743    239.527     147.144    0.000000
876     0.022795269     0.022891659     332.598     45.890    253.202     149.271    0.010000
877     0.043805167     0.024547571     340.153     44.693    253.095     149.969    0.010000
878     0.043198861     0.024577536     335.323     44.762    244.280     147.880    0.020000
879     0.030860048     0.024824252     330.909     44.719    247.456     149.082    0.010000
880     0.032201182     0.027329283     339.691     50.295    245.853     148.874    0.010000
881     0.028070051     0.044080403     330.355     45.187    247.699     148.792    0.000000
882     0.029846784     0.020311352     334.408     47.515    252.524     149.988    0.010000
883     0.037527148     0.027876871     341.785     45.374    238.370     148.201    0.010000
884     0.025061876     0.023706088     336.331     47.852    236.475     147.547    0.020000
885     0.025922280     0.030418603     336.083     47.913    240.028     149.310    0.000000
886     0.041586507     0.024187298     332.788     41.457    239.769     149.686    0.010000
887     0.038099967     0.023230890     337.813     46.308    243.056     149.506    0.020000
888     0.037869465     0.029928455     343.381     45.204    239.560     148.885    0.000000
889     0.031504773     0.022191331     334.296     46.942    237.144     148.400    0.010000
890     0.030735480     0.028871246     343.231     44.670    235.920     149.146    0.010000
891     0.029711690     0.025630921     340.775     48.063    236.177     149.049    0.010000
892     0.031785786     0.036492504     342.774     44.533    233.779     148.859    0.010000
893     0.041428123     0.020056190     343.993     45.570    237.740     149.811    0.010000
894     0.040169392     0.026229916     335.199     46.756    231.059     149.357    0.010000
