fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
397     0.010024615     0.005307888     328.424     37.650    242.485     149.757    0.020000
398     0.009395803     0.006165306     328.531     37.576    241.262     149.246    0.020000
399     0.008504498     0.006315987     332.972     38.979    244.073     149.580    0.020000
400     0.009687865     0.006502907     332.365     39.426    245.976     149.904    0.010000
401     0.010654101     0.005884352     333.335     39.244    244.542     149.144    0.030000
402     0.008278873     0.005916193     340.485     40.658    248.988     149.597    0.010000
403     0.009256790     0.007521234     333.587     39.272    248.612     149.409    0.020000
404     0.008983001     0.005744400     333.652     39.199    242.064     149.751    0.020000
405     0.008888986     0.005443178     336.510     39.667    246.885     149.996    0.010000
406     0.011921126     0.005973968     337.113     39.523    248.489     149.694    0.030000
407     0.008607930     0.006016213     336.958     39.271    242.435     149.184    0.010000
408     0.009906527     0.005290707     338.151     40.459    240.969     149.041    0.020000
409     0.008658488     0.006480207     338.912     40.356    243.255     149.616    0.020000
410     0.010475371     0.005703076     338.477     40.504    247.317     149.937    0.010000
411     0.010932480     0.006170566     337.195     39.715    247.970     149.966    0.020000
412     0.010333589     0.005910237     338.913     40.485    246.123     149.948    0.020000
413     0.009690067     0.006317265     335.247     38.807    245.670     149.829    0.010000
414     0.011429213     0.005695986     340.835     39.134    242.526     149.580    0.030000
415     0.008300509     0.005796998     338.931     39.735    240.254     149.993    0.010000
416     0.009483381     0.006107941     340.022     40.051    241.008     149.517    0.030000
417     0.010038898     0.006173086     338.572     39.242    240.884     149.567    0.010000
418     0.010070068     0.005860204     340.682     40.075    244.763     149.947    0.020000
419     0.010857067     0.006925528     338.482     38.849    243.708     149.702    0.020000
420     0.010985080     0.005926960     340.572     39.564    237.954     149.860    0.020000
421     0.010365997     0.005946237     338.462     38.801    233.738     148.537    0.020000
422     0.007467485     0.006460372     343.575     36.492    236.612     149.762    0.010000
423     0.009388506     0.005432928     341.370     39.773    236.915     149.432    0.020000
424     0.009560147     0.006992802     338.154     38.589    229.801     148.136    0.030000
425     0.007027466     0.005873786     342.239     40.240    237.404     149.570    0.010000
426     0.009922628     0.006584321     338.249     39.143    240.564     149.985    0.020000
427     0.010407641     0.006185375     338.513     38.850    243.650     149.984    0.010000
428     0.011284589     0.005887236     339.638     35.645    234.348     149.755    0.020000
429     0.011459859     0.005192090     342.998     36.470    228.308     148.350    0.020000
430     0.008427269     0.006038868     337.801     39.120    227.738     149.488    0.030000
431     0.010391017     0.007311060     337.736     39.346    230.231     148.868    0.010000
432     0.008073969     0.006072605     342.861     39.773    232.507     149.882    0.020000
433     0.010835682     0.006231060     336.381     39.297    233.635     149.071    0.020000
434     0.007627333     0.006134650     339.032     40.364    238.438     149.726    0.010000
435     0.010466781     0.006297401     341.828     37.265    231.792     149.329    0.020000
436     0.008339207     0.005428586     341.661     37.466    230.686     149.044    0.020000
437     0.007542033     0.006000683     339.854     37.386    226.163     148.263    0.020000
438     0.007528023     0.005957142     341.623     38.150    233.529     149.957    0.020000
439     0.013183397     0.005741647     342.616     38.715    231.294     149.817    0.020000
440     0.010397140     0.006167694     343.092     39.075    231.069     149.401    0.010000
441     0.010722046     0.005674718     343.800     39.859    239.708     149.903    0.020000
442     0.010670661     0.006482686     337.844     42.412    228.553     149.142    0.020000
443     0.009239780     0.007943633     341.779     39.093    226.582     148.210    0.020000
444     0.006804076     0.005561770     343.764     39.914    232.968     149.739    0.010000
445     0.009694658     0.006624542     340.853     38.878    224.704     149.164    0.020000
446     0.009372369     0.005844167     341.658     39.326    223.951     149.693    0.030000
447     0.010554195     0.006187729     343.977     41.132    225.768     149.777    0.010000
448     0.009010591     0.007030068     343.338     41.176    226.330     149.781    0.020000
449     0.011421310     0.006083180     343.696     45.339    225.006     147.655    0.020000
450     0.006645929     0.008158408     334.965     42.798    220.800     147.688    0.020000
451     0.007097952     0.005622755     341.941     41.174    219.173     147.983    0.010000
452     0.006828932     0.006085155     341.794     41.489    220.153     148.662    0.030000
453     0.008190210     0.006368727     340.077     40.575    222.432     149.480    0.010000
454     0.009578643     0.006018896     343.468     41.937    221.506     149.505    0.020000
455     0.009506281     0.006886676     341.329     41.676    226.057     149.516    0.020000
456     0.009591769     0.006106985     339.115     40.907    234.326     149.775    0.020000
457     0.010014824     0.006669401     337.237     40.438    233.007     149.959    0.010000
458     0.010239486     0.005727520     338.924     41.154    217.340     149.626    0.020000
459     0.009189984     0.006323037     342.890     43.104    220.689     148.646    0.030000
460     0.008584904     0.007450282     340.029     42.247    218.089     149.749    0.010000
461     0.011000779     0.005663597     340.727     43.105    219.304     149.291    0.020000
462     0.008279493     0.006165623     343.131     43.933    217.528     149.970    0.020000
463     0.012127172     0.006372855     342.330     43.459    219.209     149.618    0.010000
464     0.009832584     0.005608179     341.542     48.438    216.084     149.595    0.020000
465     0.010626817     0.009355334     341.584     44.152    222.430     149.808    0.020000
466     0.012184935     0.005418590     342.018     49.816    216.705     149.763    0.020000
467     0.011543572     0.008583826     343.764     51.067    216.561     149.632    0.020000
468     0.010984965     0.006037369     343.178     49.930    216.176     149.295    0.010000
469     0.009912394     0.005658063     341.645     49.787    217.163     149.922    0.020000
470     0.010032782     0.006398435     338.516     48.104    227.882     149.639    0.020000
471     0.010493906     0.005645502     342.472     44.679    223.521     148.287    0.020000
472     0.007822569     0.005261794     342.734     44.641    226.537     149.995    0.020000
473     0.011597417     0.005990797     343.361     44.425    222.393     148.718    0.020000
474     0.007703408     0.005832476     343.937     44.784    221.287     149.822    0.020000
475     0.009951603     0.006297462     343.245     44.268    214.657     148.834    0.010000
476     0.007319666     0.006181934     343.714     44.493    215.943     148.817    0.030000
477     0.008687003     0.006351914     342.013     43.988    228.790     149.524    0.010000
478     0.010465248     0.005732733     343.228     44.093    214.937     149.986    0.020000
479     0.011604954     0.006424604     342.903     44.171    229.135     149.928    0.020000
480     0.010575842     0.006069872     343.240     44.560    229.172     149.796    0.020000
481     0.010952028     0.005945282     341.733     43.654    229.541     149.830    0.010000
482     0.010542194     0.005481323     343.119     44.543    215.029     149.360    0.020000
483     0.008168492     0.005759559     340.792     43.374    225.757     149.164    0.030000
484     0.008471513     0.005629007     338.250     42.660    213.868     149.893    0.010000
485     0.010406031     0.006003876     343.143     44.403    221.970     148.947    0.020000
486     0.008007794     0.006175487     340.509     49.004    216.734     149.988    0.020000
487     0.010889946     0.009381866     341.213     48.232    219.748     149.995    0.020000
488     0.009592714     0.005981773     343.336     43.811    215.290     149.447    0.020000
489     0.010081464     0.005319221     338.463     47.554    214.879     147.684    0.020000
490     0.006118990     0.007244132     338.504     48.036    215.554     149.606    0.010000
491     0.009328533     0.006423410     339.582     45.489    218.298     149.859    0.030000
492     0.010939398     0.005248206     341.763     44.755    215.013     149.563    0.010000
493     0.008824967     0.005522568     341.412     44.932    215.785     149.496    0.020000
494     0.010222053     0.006008727     341.514     45.718    214.063     149.473    0.020000
495     0.009578184     0.006427693     340.204     44.993    221.112     149.949    0.020000
496     0.009779059     0.005771222     334.100     47.915    215.028     149.572    0.010000
497     0.009136691     0.007197803     340.953     45.359    217.883     149.285    0.020000
498     0.008846140     0.005347731     335.453     44.953    214.547     149.986    0.030000
499     0.010891878     0.005736094     333.750     48.313    217.981     149.685    0.010000
500     0.008662588     0.007351850     332.375     46.943    215.606     149.830    0.020000
501     0.009254635     0.005751017     332.235     46.852    214.662     149.922    0.020000
502     0.010386158     0.005936465     332.924     47.781    215.175     149.586    0.010000
503     0.009735141     0.006141359     332.523     47.925    215.421     149.304    0.020000
504     0.008291302     0.005918663     338.480     44.793    215.251     149.792    0.020000
505     0.010800029     0.005019640     332.212     47.461    218.775     149.761    0.020000
506     0.012685586     0.006786234     331.441     47.342    214.388     148.796    0.010000
507     0.008587926     0.006171800     331.550     47.143    218.415     149.792    0.020000
508     0.011161123     0.005911094     337.339     44.417    214.318     148.571    0.030000
509     0.007826509     0.006045705     337.428     44.217    215.580     149.707    0.010000
510     0.010910422     0.005938406     334.948     43.396    213.870     149.385    0.020000
511     0.009812767     0.006175872     338.717     45.370    217.813     149.467    0.020000
512     0.008836633     0.006810382     337.207     45.014    214.891     148.898    0.020000
513     0.008307960     0.006394744     337.298     44.371    214.635     148.324    0.010000
514     0.007826494     0.006119211     336.754     44.092    214.710     148.464    0.020000
515     0.008675315     0.005808657     338.560     44.724    213.825     148.591    0.020000
516     0.008389880     0.006605590     336.660     43.761    219.752     149.984    0.020000
517     0.011027372     0.006566034     336.590     42.749    214.190     148.020    0.010000
518     0.006961274     0.005840611     338.713     43.528    215.349     148.867    0.030000
519     0.008268829     0.006529663     339.302     43.492    214.921     149.959    0.010000
520     0.010391387     0.005907999     340.954     43.988    213.961     149.954    0.010000
521     0.011683039     0.006231499     333.872     45.539    219.525     149.812    0.020000
522     0.010446496     0.006412861     335.131     45.291    221.182     149.604    0.020000
523     0.009000797     0.005685581     339.428     46.415    221.201     149.712    0.020000
524     0.009876220     0.006134609     342.112     47.064    217.326     149.831    0.020000
525     0.010301793     0.006786520     339.417     45.009    222.566     149.768    0.010000
526     0.009653463     0.005478908     341.464     44.836    214.424     149.706    0.020000
527     0.009645421     0.005536501     343.891     44.269    225.119     149.902    0.030000
528     0.009833569     0.005628201     342.501     43.380    220.413     149.789    0.020000
529     0.010928559     0.005278576     343.675     38.314    219.006     149.933    0.010000
530     0.009518546     0.005805806     343.067     37.671    213.654     149.464    0.020000
531     0.009728997     0.005691032     343.362     35.805    229.743     149.427    0.020000
532     0.009244611     0.006192018     341.557     36.156    214.392     149.208    0.010000
533     0.008725899     0.005967407     343.737     35.461    217.912     149.566    0.020000
534     0.009390493     0.006123057     343.567     34.635    217.988     149.335    0.020000
535     0.010055075     0.006807310     225.029     149.841    343.927     32.842    0.020000
536     0.010522368     0.006665862     343.318     33.369    226.524     149.780    0.020000
537     0.010151538     0.007036310     223.772     149.741    343.967     34.097    0.020000
538     0.011180312     0.007492448     342.819     32.313    239.257     149.684    0.010000
539     0.010898624     0.006750243     224.596     149.635    343.798     31.551    0.030000
540     0.010196508     0.008184114     239.062     149.839    343.095     30.968    0.020000
541     0.008855123     0.008264641     230.780     149.764    342.862     31.039    0.000000
542     0.009620068     0.009620634     236.486     149.795    340.252     30.138    0.020000
543     0.009138798     0.011337206     231.009     149.923    342.775     30.894    0.030000
544     0.011847803     0.008572034     232.108     149.491    343.948     30.038    0.020000
545     0.009605090     0.010662789     232.422     149.553    337.795     30.501    0.020000
546     0.009724175     0.010254759     236.559     149.943    343.860     30.798    0.010000
547     0.012738624     0.009292999     234.722     149.677    343.517     30.522    0.020000
548     0.010880296     0.009115472     236.192     149.784    343.357     30.414    0.020000
549     0.009468520     0.008732988     236.110     149.347    343.431     30.876    0.020000
550     0.010167499     0.008226454     238.289     149.329    343.350     31.119    0.020000
551     0.009044174     0.009031812     238.433     149.591    342.175     30.074    0.020000
552     0.008778558     0.010854043     239.439     149.603    338.510     30.915    0.010000
553     0.010123327     0.009149884     244.488     149.893    340.281     30.250    0.020000
554     0.010271659     0.010989404     240.063     149.122    343.219     30.745    0.020000
555     0.008351189     0.009150526     242.037     149.887    343.478     30.129    0.020000
556     0.010683078     0.010999822     242.104     148.789    343.142     30.150    0.020000
557     0.008542664     0.009990806     247.013     149.604    340.715     30.256    0.020000
558     0.010229464     0.010480921     248.094     149.927    343.550     30.570    0.020000
559     0.010557549     0.009787996     242.359     149.587    343.346     30.694    0.010000
560     0.009498270     0.010036265     243.545     147.795    338.654     30.248    0.030000
561     0.006994372     0.010919580     245.022     148.468    342.124     30.730    0.010000
562     0.007315195     0.009415890     252.952     149.268    343.075     30.648    0.020000
563     0.009636440     0.009940759     247.666     149.506    292.502     37.779    0.010000
564     0.008505763     0.009301035     257.102     149.855    340.709     33.340    0.030000
565     0.011518192     0.006718634     254.252     148.988    321.979     31.832    0.020000
566     0.009156963     0.008473956     259.917     149.790    292.068     31.103    0.020000
567     0.010667048     0.008939837     254.276     149.225    339.013     34.541    0.010000
568     0.008480815     0.006550420     262.318     149.498    303.307     33.203    0.020000
569     0.009481159     0.006705825     263.790     149.856    331.919     31.705    0.020000
570     0.010688083     0.007071680     256.150     149.938    337.214     30.042    0.020000
571     0.011029392     0.011751539     257.189     149.544    343.991     31.410    0.010000
572     0.008138461     0.008180331     255.527     149.196    288.008     35.596    0.030000
573     0.008288507     0.007471044     261.618     149.379    288.277     36.184    0.010000
574     0.009768806     0.006266295     264.233     149.570    343.944     33.559    0.010000
575     0.010215933     0.005750619     266.841     149.783    327.419     32.511    0.020000
576     0.010087334     0.007286658     257.511     149.476    323.416     30.603    0.020000
577     0.009299002     0.008418818     257.729     149.653    323.670     32.950    0.020000
578     0.009553787     0.007215081     264.001     149.470    320.816     36.328    0.020000
579     0.008574718     0.007788200     267.261     149.144    321.189     42.134    0.010000
580     0.007776881     0.010289770     259.214     149.395    322.487     48.046    0.020000
581     0.009545709     0.012158211     261.163     149.338    321.397     52.853    0.020000
582     0.008876777     0.009473085     262.289     149.657    323.904     51.375    0.020000
583     0.011664091     0.005512291     261.628     149.182    318.480     47.191    0.020000
584     0.007810802     0.005132550     259.433     148.226    318.631     47.042    0.010000
585     0.007464771     0.005577219     268.858     148.991    321.663     47.523    0.020000
586     0.009000898     0.005997824     263.638     149.589    318.927     51.241    0.030000
587     0.009850300     0.007986058     269.341     149.103    321.513     51.103    0.010000
588     0.008663655     0.005982805     268.898     148.863    320.099     50.121    0.020000
589     0.008596021     0.005245207     271.697     149.479    319.316     49.684    0.020000
590     0.010655431     0.006014276     264.167     148.963    319.086     52.567    0.020000
591     0.007777895     0.007648686     271.084     148.922    317.254     48.022    0.010000
592     0.008907562     0.005716625     266.775     149.077    317.247     50.990    0.030000
593     0.008335656     0.007137200     273.571     149.818    315.809     47.898    0.010000
594     0.010083155     0.005507051     277.387     149.840    314.389     47.533    0.020000
595     0.010967071     0.005819373     268.329     148.158    313.451     47.468    0.020000
596     0.007667857     0.006470607     276.990     149.157    312.214     44.987    0.020000
597     0.010712837     0.004912860     279.102     149.480    309.958     43.561    0.020000
598     0.008679118     0.006160367     278.241     148.860    307.614     41.921    0.020000
599     0.008512127     0.005405669     273.818     149.244    305.209     39.659    0.020000
600     0.010580666     0.005988531     272.583     148.354    305.718     41.947    0.020000
601     0.007004970     0.007832844     279.691     148.738    304.860     41.324    0.020000
602     0.009113793     0.005827647     280.617     148.926    303.474     41.983    0.010000
603     0.008169854     0.006498048     277.146     146.679    299.089     38.372    0.020000
604     0.006215755     0.005839708     277.354     148.590    300.072     39.918    0.020000
605     0.007655325     0.006856976     283.487     148.549    297.321     39.053    0.020000
606     0.007352188     0.005469440     280.953     146.908    288.325     34.863    0.020000
607     0.005880964     0.005551496     275.184     146.700    292.729     36.834    0.010000
608     0.005957377     0.006860876     285.677     148.232    288.382     35.808    0.020000
609     0.008718381     0.006358922     287.016     148.640    289.922     35.351    0.020000
610     0.007849644     0.005611136     285.347     148.058    288.643     35.753    0.020000
611     0.006890639     0.006312945     286.480     148.277    289.139     35.689    0.020000
612     0.007848315     0.006571430     282.144     146.857    288.538     34.243    0.030000
613     0.005960407     0.005826830     277.418     146.285    288.166     34.550    0.010000
614     0.006402803     0.006160942     285.614     147.688    288.035     34.808    0.010000
615     0.007349117     0.006166732     278.105     144.708    289.875     33.650    0.030000
616     0.005566715     0.005962704     284.826     146.935    288.486     33.705    0.010000
617     0.006678189     0.006713648     279.815     147.029    288.551     35.859    0.020000
618     0.006560932     0.006050871     281.941     145.038    288.424     32.984    0.020000
619     0.005953487     0.006015304     277.932     143.466    288.278     30.912    0.020000
620     0.006025764     0.009498158     281.140     144.382    289.028     32.063    0.020000
621     0.006257732     0.007364398     277.196     144.602    289.552     31.878    0.020000
622     0.005831136     0.007558608     285.381     146.212    289.944     33.650    0.020000
623     0.006725586     0.006055947     279.328     145.701    288.719     33.933    0.010000
624     0.005782696     0.006776412     284.529     145.002    290.658     32.839    0.020000
625     0.005941447     0.006474940     283.158     144.244    288.354     32.195    0.020000
626     0.005471922     0.008417581     287.128     146.290    289.304     33.533    0.010000
627     0.006643476     0.007175066     287.184     146.235    289.466     33.122    0.020000
628     0.005773316     0.006883207     280.729     145.440    289.778     33.974    0.020000
629     0.006112430     0.006594331     285.000     144.998    289.302     32.921    0.010000
630     0.005705646     0.006282899     284.905     144.819    288.742     32.593    0.030000
631     0.005413280     0.006626655     285.053     144.690    289.229     32.563    0.020000
632     0.005328019     0.007610900     281.802     145.188    288.287     31.443    0.010000
633     0.006277245     0.006755986     286.514     144.800    288.259     31.212    0.020000
634     0.005577871     0.008676553     279.759     144.302    288.057     32.198    0.020000
635     0.005896733     0.007485383     276.432     142.186    289.623     31.133    0.010000
636     0.005194228     0.008269395     279.608     144.244    288.202     32.264    0.030000
637     0.006571312     0.008122374     280.350     144.356    290.728     32.856    0.010000
638     0.005625291     0.006416648     283.861     143.959    289.364     31.755    0.020000
639     0.006270347     0.007515190     281.476     142.130    288.497     30.153    0.030000
640     0.005781046     0.011970424     275.984     142.095    288.630     31.274    0.010000
641     0.006146634     0.007781722     276.552     142.068    288.090     31.677    0.020000
642     0.005839054     0.008027199     277.620     143.948    288.518     32.314    0.010000
643     0.006232526     0.007139042     279.306     144.414    288.629     30.430    0.020000
644     0.005960717     0.010483031     281.495     143.816    290.263     30.627    0.020000
645     0.005710664     0.009227158     283.898     144.603    335.136     30.289    0.020000
646     0.005435576     0.009946157     281.640     144.199    289.703     31.807    0.020000
647     0.005928299     0.007392184     275.173     144.039    291.150     32.592    0.010000
648     0.005404295     0.006712897     278.243     145.131    291.712     33.615    0.020000
649     0.005618049     0.007665989     275.708     144.400    340.756     30.596    0.030000
650     0.006157535     0.008666180     274.366     144.289    289.518     33.838    0.010000
651     0.005515974     0.007599871     272.806     144.108    336.144     34.096    0.020000
652     0.005657833     0.006857542     271.988     144.182    335.907     40.414    0.020000
653     0.005908686     0.013045996     270.488     144.530    337.582     34.626    0.020000
654     0.005936585     0.005835009     271.293     145.201    329.354     33.456    0.010000
655     0.005858336     0.006381185     266.850     143.080    329.799     38.541    0.020000
656     0.005851262     0.008726103     268.828     142.587    334.627     36.250    0.030000
657     0.005848935     0.006112000     271.246     144.998    326.750     36.537    0.010000
658     0.006142136     0.006272294     261.318     142.754    330.187     38.227    0.020000
659     0.005588310     0.006594184     263.308     145.272    324.766     34.018    0.020000
660     0.007225526     0.006171747     258.967     143.022    323.020     37.979    0.010000
661     0.005477848     0.007937544     258.786     143.655    318.536     44.605    0.030000
662     0.006528817     0.012326731     261.385     143.504    318.543     44.063    0.010000
663     0.005573645     0.006510375     254.894     143.092    343.343     37.797    0.020000
664     0.005142904     0.005310518     262.189     145.329    318.951     39.277    0.010000
665     0.005921394     0.006737938     253.132     144.668    317.411     30.621    0.030000
666     0.006072625     0.008520371     250.366     143.698    312.994     30.304    0.020000
667     0.005491439     0.011304046     246.618     142.867    316.301     30.987    0.020000
668     0.005739458     0.009662209     254.742     145.314    310.673     30.554    0.010000
669     0.006360433     0.009333637     248.205     143.004    307.868     34.916    0.020000
670     0.005269810     0.006934892     250.640     145.290    343.922     30.781    0.020000
671     0.006737387     0.009370508     241.396     144.201    343.927     30.555    0.020000
672     0.005821696     0.011214881     238.052     144.236    342.184     31.203    0.010000
673     0.005734710     0.008239123     245.553     146.403    343.701     30.442    0.030000
674     0.006395153     0.008996614     240.970     146.521    343.013     30.103    0.010000
675     0.006294658     0.010567724     239.749     146.728    342.681     30.583    0.020000
676     0.006986002     0.010252626     239.072     147.240    341.885     30.211    0.020000
677     0.006220608     0.011808398     227.593     146.805    338.822     31.014    0.020000
678     0.006307475     0.008323988     223.633     146.813    334.643     30.273    0.020000
679     0.005997251     0.009701437     225.901     147.107    332.082     31.002    0.020000
680     0.006851806     0.009138513     223.297     147.199    327.445     30.041    0.010000
681     0.006449806     0.010907196     224.588     149.090    325.233     31.598    0.020000
682     0.009899552     0.007201655     224.432     149.482    320.302     30.966    0.020000
683     0.010018207     0.009469971     215.266     148.867    316.847     32.054    0.020000
684     0.007175629     0.007610566     214.906     149.981    313.509     31.245    0.010000
685     0.011068141     0.008705857     214.009     149.430    309.520     31.295    0.020000
686     0.009068710     0.008979176     305.973     31.620    213.614     149.665    0.030000
687     0.009453337     0.007901629     304.385     32.937    213.679     148.603    0.020000
688     0.007463174     0.006658297     300.397     34.140    277.836     148.270    0.010000
689     0.007059128     0.005898123     291.001     32.536    266.241     149.540    0.020000
690     0.008886883     0.006327529     290.470     33.999    268.011     143.015    0.020000
691     0.005179779     0.006297617     290.165     35.530    255.587     142.027    0.010000
692     0.005401866     0.006068721     289.419     36.519    252.363     143.078    0.030000
693     0.005860399     0.006253470     291.095     38.776    254.980     145.143    0.020000
694     0.006661662     0.007037416     289.095     40.520    248.588     146.946    0.020000
695     0.006425967     0.006597326     289.453     41.619    258.386     148.932    0.010000
696     0.008876923     0.006144428     290.410     43.325    248.349     146.346    0.020000
697     0.005999093     0.006848683     288.407     45.027    251.592     148.183    0.020000
698     0.007514046     0.006357219     297.614     50.868    221.196     148.580    0.020000
699     0.007721968     0.011321151     294.528     52.072    217.464     149.155    0.020000
700     0.008723424     0.006877321     298.038     56.770    216.672     149.716    0.010000
701     0.009991272     0.009876199     291.369     56.052    213.939     147.900    0.020000
702     0.006510553     0.006323630     289.463     55.877    231.367     149.526    0.020000
703     0.009724657     0.006109167     342.850     59.892    276.838     149.660    0.020000
704     0.009491921     0.009198993     335.315     57.078    274.761     149.429    0.020000
705     0.008876943     0.005770861     342.116     62.795    266.670     149.214    0.010000
706     0.009801213     0.010685195     340.766     65.965    242.759     146.090    0.030000
707     0.005663631     0.008607311     339.139     66.365    238.975     146.859    0.020000
708     0.006815708     0.006133393     336.805     65.782    237.721     145.782    0.020000
709     0.005560557     0.006051059     330.746     62.212    257.239     149.982    0.010000
710     0.011909902     0.005384075     333.608     65.314    232.004     145.796    0.020000
711     0.005963516     0.006529787     331.176     65.878    240.053     148.909    0.020000
712     0.009193094     0.006652661     331.502     68.353    229.256     146.533    0.020000
713     0.005804890     0.006250211     330.316     68.370    250.250     149.973    0.010000
714     0.011736195     0.005719048     332.731     72.040    223.398     146.225    0.030000
715     0.006024715     0.007215674     334.578     73.880    236.149     148.813    0.020000
716     0.009323133     0.006042927     332.305     74.062    216.362     145.790    0.020000
717     0.005500647     0.006057593     332.144     74.281    214.275     145.064    0.020000
718     0.005302734     0.005971776     329.424     72.994    215.004     148.486    0.010000
719     0.009392582     0.006034507     328.851     75.036    213.586     148.824    0.020000
720     0.008026290     0.006955385     330.453     74.296    230.037     148.296    0.010000
721     0.007430529     0.005448461     332.036     73.502    221.962     148.038    0.020000
722     0.006604524     0.006448674     330.831     71.885    228.980     147.424    0.020000
723     0.006945197     0.005339511     330.589     70.649    229.478     147.638    0.030000
724     0.006140278     0.005668552     331.100     68.349    246.966     149.394    0.010000
725     0.009522088     0.005497795     332.216     68.370    248.397     149.778    0.020000
726     0.010721958     0.006235785     336.127     70.134    226.030     148.333    0.020000
727     0.007722997     0.007297028     336.689     69.176    217.055     144.379    0.020000
728     0.005392421     0.005849373     338.142     64.186    227.382     144.914    0.010000
729     0.006095783     0.005099452     340.330     62.894    223.312     142.173    0.030000
730     0.005292781     0.005197766     340.883     63.135    221.466     140.341    0.020000
731     0.005232991     0.006394672     343.010     60.151    214.184     137.664    0.020000
732     0.005121566     0.005427714     343.839     52.863    231.063     136.444    0.010000
733     0.005554180     0.005360899     343.254     50.407    213.656     131.349    0.010000
734     0.005286622     0.004914033     343.447     45.570    236.810     131.885    0.030000
735     0.005867414     0.005248742     289.702     41.257    217.201     138.221    0.010000
736     0.011260242     0.005396439     289.653     34.859    232.849     136.695    0.020000
737     0.005571437     0.005525057     288.037     32.315    237.724     138.662    0.020000
738     0.005504470     0.007047116     288.164     33.494    234.452     136.883    0.020000
739     0.005587640     0.006604955     288.038     31.401    218.632     132.269    0.020000
740     0.005466010     0.007781571     290.369     33.948    213.987     128.193    0.010000
741     0.005605102     0.007454812     288.653     33.032    213.349     128.186    0.030000
742     0.005773774     0.006465991     289.437     32.915    213.814     130.440    0.010000
743     0.006126563     0.007083763     289.220     32.523    215.183     131.709    0.020000
744     0.006478387     0.007345343     289.069     34.030    213.742     130.283    0.020000
745     0.005883949     0.006508539     289.106     33.816    220.474     134.682    0.010000
746     0.007427809     0.006662163     288.176     32.714    219.188     134.218    0.030000
747     0.005749272     0.006391388     289.322     33.795    213.337     134.439    0.020000
748     0.005854632     0.006838259     288.503     33.192    216.611     138.766    0.020000
749     0.007739995     0.006219550     288.132     34.039    217.924     141.037    0.010000
750     0.006746538     0.006168454     290.549     35.130    217.800     141.048    0.020000
751     0.005830816     0.006802372     288.088     33.976    217.292     140.942    0.020000
752     0.005491211     0.006648809     290.768     35.281    215.307     140.484    0.020000
753     0.005760601     0.006616415     289.669     35.658    214.514     139.970    0.020000
754     0.006169346     0.006281793     290.526     35.362    214.996     140.906    0.020000
755     0.006219815     0.006360857     288.498     34.864    215.504     141.349    0.010000
756     0.005935851     0.006034387     288.535     34.984    217.435     141.979    0.020000
757     0.005426736     0.006177742     288.103     35.888    218.881     142.636    0.010000
758     0.005657061     0.006547055     288.317     35.430    215.962     143.012    0.020000
759     0.006022059     0.006081288     288.643     35.376    215.164     143.041    0.020000
760     0.006039671     0.006068090     288.250     36.072    215.833     146.356    0.020000
761     0.007760015     0.006381705     288.411     35.789    213.372     145.756    0.010000
762     0.006225042     0.006097800     289.433     37.499    216.778     147.119    0.020000
763     0.006761979     0.006679217     288.095     37.137    214.825     146.998    0.020000
764     0.006695832     0.005982195     290.230     37.070    219.777     147.952    0.020000
765     0.006428915     0.006078817     288.145     35.354    215.865     146.695    0.020000
766     0.006001697     0.005807864     291.444     37.727    221.072     148.309    0.020000
767     0.008568908     0.007172657     289.580     37.725    213.679     146.117    0.020000
768     0.005689867     0.006267922     288.333     37.411    216.272     147.368    0.010000
769     0.006415698     0.005789493     291.664     38.520    216.097     147.491    0.030000
770     0.006473802     0.006421792     289.035     38.290    218.395     147.911    0.010000
771     0.007460215     0.006237231     292.150     39.444    213.448     148.248    0.030000
772     0.007970403     0.006472074     293.292     40.076    213.351     144.700    0.010000
773     0.005124030     0.006531890     288.111     38.492    214.488     145.905    0.020000
774     0.006325091     0.005876650     289.042     39.091    213.955     148.876    0.020000
775     0.010374314     0.005781484     294.560     41.047    214.999     149.371    0.010000
776     0.008740720     0.006536594     288.040     39.203    216.056     149.632    0.030000
777     0.010493980     0.005264675     290.730     40.446    213.853     148.447    0.020000
778     0.007372654     0.006655838     292.420     41.295    213.902     148.715    0.020000
779     0.007766668     0.006644287     289.452     39.725    215.652     149.284    0.010000
780     0.010135562     0.005616244     292.457     41.667    215.358     149.172    0.020000
781     0.009061810     0.007730596     290.374     40.280    214.785     149.227    0.020000
782     0.008542770     0.005458046     292.691     41.052    217.029     148.919    0.020000
783     0.008483861     0.006919804     296.614     40.545    213.365     143.472    0.020000
784     0.005162829     0.005816273     296.025     41.760    215.861     145.092    0.010000
785     0.006039489     0.006348102     299.994     41.686    213.759     149.273    0.020000
786     0.009923718     0.006321867     295.812     41.826    214.325     148.533    0.020000
787     0.007869724     0.005968199     297.970     42.272    215.142     144.566    0.020000
788     0.005558772     0.006172789     299.618     43.231    213.602     143.821    0.020000
789     0.005605236     0.006375382     299.863     42.740    214.808     143.793    0.020000
790     0.005770849     0.005888784     303.590     43.336    217.580     144.819    0.020000
791     0.006668630     0.006347245     302.911     43.460    217.620     144.417    0.010000
792     0.005774247     0.005714361     306.743     44.664    215.369     143.493    0.020000
793     0.005439250     0.005770056     303.209     43.113    217.199     144.321    0.020000
794     0.005374792     0.005439432     307.384     44.210    220.890     144.766    0.020000
