fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
397     0.030383235     0.023723207     317.600     33.489    274.594     149.217    0.010000
398     0.038715757     0.025420997     319.339     33.972    269.683     146.662    0.010000
399     0.025394950     0.025941111     320.649     35.501    264.885     145.052    0.010000
400     0.023798069     0.026194815     314.332     32.940    263.532     145.979    0.010000
401     0.026971174     0.022113545     313.885     32.995    267.489     149.713    0.000000
402     0.043381084     0.039547157     315.297     32.984    268.046     147.943    0.020000
403     0.028211586     0.028031625     326.359     36.371    274.611     149.782    0.010000
404     0.041194163     0.031425480     325.436     35.747    267.857     149.529    0.010000
405     0.038482316     0.026045423     322.079     35.759    266.705     145.243    0.010000
406     0.028445857     0.023634238     317.185     34.413    254.872     146.978    0.010000
407     0.031541478     0.024809364     324.441     35.330    273.906     148.416    0.010000
408     0.029363409     0.025265833     321.395     35.375    266.638     148.425    0.010000
409     0.035702795     0.022388998     326.817     35.650    269.794     149.684    0.010000
410     0.045719400     0.022413297     316.737     32.524    266.805     149.685    0.020000
411     0.042952370     0.028887004     322.464     34.972    263.973     148.056    0.010000
412     0.023933060     0.026383590     321.225     32.640    263.736     146.921    0.010000
413     0.025934018     0.027473694     324.491     34.214    265.408     149.364    0.010000
414     0.050033495     0.026270080     330.527     36.427    264.072     149.307    0.010000
415     0.041959122     0.029695692     326.020     35.622    253.738     148.705    0.010000
416     0.034414638     0.025220236     322.536     35.229    267.453     149.679    0.010000
417     0.033362735     0.022236288     322.916     34.099    262.616     149.780    0.010000
418     0.063401319     0.027749125     316.833     32.576    260.006     148.564    0.010000
419     0.028635316     0.027022379     320.166     32.998    265.174     149.204    0.010000
420     0.031986956     0.026719695     318.035     34.256    268.785     149.661    0.010000
421     0.041055370     0.024984559     314.233     32.042    259.783     148.739    0.010000
422     0.028748350     0.027349986     318.842     35.003    264.714     149.471    0.020000
423     0.047378469     0.023564104     322.475     34.818    262.708     149.610    0.000000
424     0.034993872     0.022702837     321.603     35.082    268.625     149.809    0.010000
425     0.046342697     0.025495520     316.287     35.305    265.222     149.892    0.010000
426     0.041037552     0.022309866     322.105     36.700    265.020     149.405    0.010000
427     0.032555081     0.026397470     320.591     35.333    262.251     149.627    0.020000
428     0.034513213     0.027137803     310.840     32.585    261.323     149.496    0.010000
429     0.041037440     0.021676222     313.719     34.937    260.198     148.527    0.010000
430     0.036924023     0.023588259     320.721     37.456    265.594     148.894    0.010000
431     0.033309139     0.027419206     321.090     37.973    263.041     149.400    0.010000
432     0.043567210     0.026221896     318.081     35.351    260.148     149.904    0.000000
433     0.039277475     0.022424523     312.485     34.152    261.523     148.503    0.010000
434     0.027826188     0.027324745     316.866     36.301    261.041     149.546    0.020000
435     0.035570603     0.028210288     317.385     36.300    258.217     149.466    0.010000
436     0.040234797     0.025494415     312.157     34.941    263.032     149.199    0.010000
437     0.035371087     0.023927405     310.444     34.860    263.503     149.394    0.010000
438     0.036150038     0.023872914     316.542     37.941    260.986     149.397    0.010000
439     0.031977247     0.027927462     314.884     36.659    261.950     149.686    0.000000
440     0.040807262     0.020870527     318.526     39.603    265.066     149.568    0.020000
441     0.036396425     0.026958775     308.057     35.004    262.968     149.372    0.010000
442     0.036311328     0.021178663     309.394     37.371    261.648     149.513    0.010000
443     0.047655098     0.027515167     308.151     35.432    264.357     149.797    0.010000
444     0.048336457     0.022799555     313.154     35.936    262.967     149.850    0.020000
445     0.038165279     0.020564839     308.350     37.843    263.686     149.273    0.000000
446     0.029979600     0.031038748     307.182     35.856    258.228     149.932    0.010000
447     0.046668541     0.020879522     319.151     40.846    262.041     149.209    0.010000
448     0.038454797     0.031672806     313.195     38.545    256.817     149.404    0.020000
449     0.043532431     0.020788331     312.910     39.746    267.383     149.828    0.000000
450     0.037558883     0.023718052     317.904     40.790    254.406     148.823    0.010000
451     0.025228284     0.022217466     310.464     38.682    264.208     149.962    0.020000
452     0.043686606     0.021477373     313.830     38.735    252.872     149.600    0.010000
453     0.044616964     0.024023270     311.149     38.870    244.521     147.712    0.010000
454     0.028464826     0.025266251     314.509     39.213    259.320     149.156    0.000000
455     0.036705978     0.026624208     311.538     39.566    259.987     149.316    0.020000
456     0.032656711     0.023245167     316.828     40.990    259.082     149.792    0.010000
457     0.036774889     0.026353767     319.876     42.083    255.545     149.943    0.010000
458     0.046704900     0.028787291     315.124     39.976    249.925     149.506    0.010000
459     0.040977813     0.022348698     315.524     38.726    243.817     148.079    0.010000
460     0.029584005     0.025602283     317.909     39.510    257.681     148.705    0.010000
461     0.032337174     0.025602601     318.644     40.152    259.908     149.080    0.010000
462     0.040424667     0.024872685     317.040     39.650    260.372     149.314    0.010000
463     0.028329002     0.024022365     315.965     40.223    261.004     149.597    0.010000
464     0.033142298     0.023987630     313.850     39.413    258.431     149.172    0.010000
465     0.042460475     0.024129206     320.609     42.277    263.728     149.154    0.010000
466     0.033194840     0.027511870     320.393     41.743    261.634     149.917    0.010000
467     0.033735733     0.021730548     320.202     39.997    257.067     149.604    0.020000
468     0.036871277     0.024254808     317.426     40.661    250.271     149.809    0.000000
469     0.049996089     0.024360927     316.147     39.521    252.409     149.578    0.010000
470     0.032662831     0.021503851     317.140     40.225    265.369     149.619    0.010000
471     0.032470930     0.021387244     324.005     42.121    264.989     149.456    0.020000
472     0.045315072     0.025352888     323.421     41.046    268.871     149.324    0.000000
473     0.040208362     0.025748756     317.521     39.502    267.879     149.334    0.010000
474     0.048661828     0.021019828     321.294     39.494    268.271     149.541    0.010000
475     0.039285105     0.022689721     323.366     39.553    261.664     149.455    0.010000
476     0.031735342     0.022697318     317.183     38.905    265.501     149.469    0.020000
477     0.044826180     0.026226517     317.815     39.476    257.156     149.333    0.010000
478     0.030020811     0.025226472     320.133     39.365    263.328     148.946    0.010000
479     0.038616780     0.024707863     319.180     39.295    263.689     147.818    0.010000
480     0.025851674     0.027957583     323.253     39.821    257.123     148.460    0.000000
481     0.029988987     0.027777795     320.355     39.586    267.639     148.518    0.020000
482     0.026824910     0.022841174     320.043     40.027    262.223     149.678    0.010000
483     0.039939962     0.027906690     325.147     40.126    267.025     148.854    0.010000
484     0.033774599     0.027091924     325.860     40.996    268.426     149.810    0.010000
485     0.043799046     0.023155903     321.438     40.509    270.400     149.737    0.000000
486     0.034223717     0.021974875     328.765     42.922    271.969     149.682    0.020000
487     0.046380840     0.023340169     325.042     42.036    269.424     148.197    0.010000
488     0.022987401     0.026347497     327.039     42.207    270.336     149.866    0.010000
489     0.055012461     0.024602760     328.055     42.829    271.138     148.338    0.010000
490     0.032185506     0.024286425     320.428     40.878    272.616     148.703    0.010000
491     0.035136443     0.021104971     324.274     40.839    267.690     148.713    0.010000
492     0.026361657     0.024806635     322.562     41.342    263.246     149.124    0.010000
493     0.037117828     0.027992593     328.368     43.701    261.488     149.749    0.010000
494     0.041390710     0.033677720     327.607     42.594    256.335     149.436    0.020000
495     0.043838117     0.021547368     327.655     43.439    266.023     147.349    0.000000
496     0.031473998     0.026093550     325.317     42.312    267.922     149.980    0.010000
497     0.050739340     0.020440996     319.529     41.403    271.401     149.362    0.010000
498     0.032015759     0.020320991     321.878     42.434    274.188     149.994    0.010000
499     0.045077592     0.025440359     319.778     39.251    271.113     149.575    0.020000
500     0.047031347     0.021645287     325.685     42.093    269.123     149.149    0.000000
501     0.032670923     0.027631119     326.734     43.456    272.011     148.939    0.010000
502     0.034217369     0.029901389     324.321     41.870    273.305     149.480    0.020000
503     0.040458735     0.022327174     322.162     41.611    269.553     149.612    0.000000
504     0.039076701     0.025078475     326.852     44.264    270.463     149.919    0.020000
505     0.039147105     0.029526090     322.398     39.630    268.195     149.876    0.010000
506     0.036912292     0.019552000     325.448     42.821    265.603     149.135    0.010000
507     0.033532545     0.023692433     322.035     42.680    261.853     149.571    0.000000
508     0.044180725     0.019723959     321.757     40.966    263.762     149.854    0.020000
509     0.028533513     0.024815133     322.080     43.145    266.184     149.362    0.010000
510     0.041750021     0.026020201     324.053     42.282    267.871     149.176    0.010000
511     0.031664506     0.020849971     328.760     44.695    263.239     146.839    0.010000
512     0.023791259     0.024628690     324.151     42.293    266.212     148.300    0.010000
513     0.031662259     0.019835802     326.357     43.306    262.719     149.878    0.010000
514     0.043163396     0.022138188     328.397     44.568    268.100     148.807    0.010000
515     0.026207915     0.030045262     323.724     41.825    261.658     149.779    0.010000
516     0.044197075     0.022892317     323.056     41.931    265.539     149.122    0.010000
517     0.034185451     0.021166986     320.950     43.214    271.145     149.514    0.010000
518     0.034672644     0.025106585     320.204     40.634    266.620     149.599    0.010000
519     0.031762972     0.026037367     326.518     43.669    268.718     149.847    0.020000
520     0.048300847     0.024775526     321.828     40.994    267.361     149.357    0.000000
521     0.044423155     0.019945115     323.588     42.048    266.323     149.402    0.010000
522     0.040023599     0.021863803     323.459     44.242    260.013     148.129    0.010000
523     0.034479670     0.033416510     320.960     40.917    252.638     147.812    0.010000
524     0.031377278     0.028228357     322.801     41.749    249.611     147.895    0.020000
525     0.026356464     0.026732288     321.940     43.432    258.324     149.253    0.000000
526     0.029252458     0.025455916     326.865     44.967    263.437     149.560    0.010000
527     0.044254765     0.027152861     324.880     42.794    262.226     149.862    0.020000
528     0.044747032     0.017867845     326.400     45.223    265.164     148.114    0.010000
529     0.025764253     0.029506506     327.133     43.255    256.389     148.623    0.010000
530     0.029061068     0.023986425     327.358     44.183    269.855     149.201    0.000000
531     0.033158489     0.029864963     322.398     41.640    268.924     148.984    0.020000
532     0.032445576     0.023081692     324.976     42.818    269.203     149.814    0.010000
533     0.045763861     0.025557695     323.480     44.361    253.584     148.995    0.010000
534     0.030902604     0.029131446     329.007     44.035    264.879     149.719    0.010000
535     0.034757797     0.023009263     330.804     44.886    265.357     149.911    0.000000
536     0.042159583     0.026491603     328.419     45.510    265.781     149.771    0.020000
537     0.035063464     0.025816940     329.578     45.246    270.893     149.829    0.010000
538     0.046486035     0.022091744     324.301     43.547    251.561     147.819    0.010000
539     0.025895584     0.020708272     329.622     43.759    260.533     147.886    0.010000
540     0.023484964     0.028974747     321.074     41.474    255.981     149.506    0.010000
541     0.046289966     0.024499154     321.330     41.740    256.860     149.175    0.020000
542     0.040198054     0.025401045     330.585     45.365    258.947     149.355    0.000000
543     0.034947626     0.029394923     326.312     42.341    266.073     149.463    0.020000
544     0.034912702     0.022886468     324.976     42.971    263.923     148.336    0.000000
545     0.029479982     0.023952942     326.472     44.022    264.431     148.322    0.010000
546     0.029647905     0.023697754     328.335     44.735    265.838     149.388    0.020000
547     0.032196373     0.025405318     326.495     43.737    255.111     149.616    0.010000
548     0.044812862     0.022453312     325.743     42.210    268.431     149.699    0.000000
549     0.046955138     0.024718873     324.075     42.951    269.064     148.811    0.020000
550     0.029992651     0.023479788     326.620     43.674    251.430     149.320    0.000000
551     0.028584488     0.023716180     326.253     43.916    265.727     149.267    0.010000
552     0.031165762     0.027804917     331.473     44.272    265.868     149.469    0.020000
553     0.037957136     0.020746134     320.997     39.750    261.526     149.958    0.000000
554     0.034901451     0.023448261     323.579     40.973    273.189     149.296    0.020000
555     0.044525467     0.021911073     328.333     43.850    274.374     148.643    0.010000
556     0.026608983     0.028639551     330.389     45.602    259.257     149.360    0.010000
557     0.034562733     0.036723446     331.376     44.833    263.760     149.889    0.010000
558     0.044058219     0.025749631     318.068     39.553    268.340     149.892    0.000000
559     0.046776306     0.022239344     323.094     42.124    269.639     149.813    0.020000
560     0.049982384     0.029258255     319.744     40.304    270.444     149.177    0.010000
561     0.035401173     0.024481287     326.326     41.654    275.239     149.358    0.000000
562     0.032857861     0.027214808     323.106     42.653    273.380     149.902    0.020000
563     0.043545730     0.023603156     323.043     42.565    275.267     149.961    0.010000
564     0.058733139     0.027417388     329.653     46.175    274.395     149.091    0.010000
565     0.035520311     0.040919907     320.577     41.254    274.148     148.983    0.010000
566     0.036131579     0.020449691     323.029     40.838    275.881     149.511    0.010000
567     0.029552953     0.019876339     319.404     40.833    267.243     149.342    0.010000
568     0.037980564     0.024832660     327.599     44.785    277.504     149.470    0.010000
569     0.037892193     0.041415721     321.651     41.852    274.249     149.616    0.010000
570     0.038394425     0.018802889     322.353     42.587    275.614     149.176    0.020000
571     0.035484377     0.022674486     331.594     43.930    271.582     149.417    0.000000
572     0.037154373     0.026292427     320.606     41.372    265.192     149.205    0.020000
573     0.035812683     0.022161853     323.487     44.127    271.188     149.729    0.000000
574     0.036868706     0.028485695     327.403     42.386    270.938     149.531    0.010000
575     0.038242955     0.019726202     322.268     40.706    267.078     149.723    0.020000
576     0.039513454     0.023823574     329.633     42.624    265.873     149.464    0.000000
577     0.036560871     0.026296204     327.523     41.551    268.345     149.737    0.020000
578     0.050611489     0.023615701     325.749     41.384    257.136     148.066    0.000000
579     0.026609644     0.026022306     330.277     46.230    272.641     149.751    0.010000
580     0.045448739     0.033661615     323.645     40.144    249.598     147.944    0.010000
581     0.025846325     0.022609701     321.123     39.529    243.845     147.155    0.010000
582     0.024135262     0.020798594     326.990     40.777    257.351     149.913    0.020000
583     0.041657295     0.025582725     330.103     41.583    263.444     148.605    0.000000
584     0.029537763     0.026130237     328.733     44.844    255.638     149.967    0.020000
585     0.036299821     0.035353515     327.241     40.495    266.564     149.615    0.010000
586     0.032400947     0.018830461     326.735     40.546    258.930     149.476    0.010000
587     0.032998640     0.025161583     329.408     40.314    264.312     149.667    0.000000
588     0.049874153     0.024359969     329.028     41.163    261.745     149.881    0.020000
589     0.044993583     0.019153932     327.271     39.927    250.164     148.623    0.010000
590     0.032611385     0.029182164     328.556     39.238    256.844     149.853    0.000000
591     0.040574603     0.024995044     328.312     38.966    254.676     149.440    0.020000
592     0.039504815     0.023457225     334.163     40.139    270.949     149.749    0.010000
593     0.050045609     0.024344014     330.286     39.206    264.899     149.700    0.010000
