fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
397     0.018759051     0.012753396     317.448     34.826    267.520     149.832    0.000000
398     0.020299161     0.011980087     320.104     34.929    266.169     148.767    0.020000
399     0.014689761     0.012109969     318.467     35.226    271.425     148.971    0.010000
400     0.017343709     0.012249629     313.824     32.613    271.613     149.615    0.010000
401     0.016198110     0.014200768     317.774     33.887    270.015     148.818    0.020000
402     0.014091452     0.016238095     317.955     33.582    269.361     148.749    0.010000
403     0.019137796     0.011654024     314.801     32.545    266.527     149.397    0.020000
404     0.018766027     0.014254360     324.009     35.546    264.783     149.383    0.010000
405     0.017142259     0.013286653     314.442     32.434    269.623     149.982    0.000000
406     0.019734839     0.014924898     325.614     35.512    270.785     149.680    0.020000
407     0.022761228     0.012796449     321.202     34.619    266.231     149.975    0.010000
408     0.025560737     0.013067129     321.484     34.322    268.883     149.718    0.010000
409     0.018621489     0.013946905     324.429     35.080    263.105     149.048    0.020000
410     0.016742295     0.012888745     322.857     33.983    262.310     148.956    0.010000
411     0.016483981     0.012185060     317.975     32.362    263.241     149.232    0.020000
412     0.019967653     0.015780503     324.078     34.403    263.258     149.137    0.000000
413     0.017989036     0.012686281     323.966     34.084    262.725     149.267    0.020000
414     0.014329530     0.011940396     320.944     33.290    262.871     149.578    0.010000
415     0.019824039     0.012699041     323.858     34.022    265.744     149.922    0.010000
416     0.017525876     0.014687201     317.918     32.423    265.636     148.891    0.020000
417     0.018591214     0.013915829     321.152     33.451    267.671     149.769    0.010000
418     0.017653111     0.012164043     321.061     33.344    266.893     149.153    0.010000
419     0.018307764     0.011965513     323.612     34.712    263.014     149.801    0.020000
420     0.020170350     0.014207774     321.890     34.009    267.081     149.587    0.010000
421     0.022176987     0.014095451     318.661     33.252    261.642     149.115    0.010000
422     0.018897993     0.012513479     314.883     32.599    268.079     149.565    0.010000
423     0.018422196     0.014157663     318.253     35.124    268.195     149.875    0.010000
424     0.020362357     0.014369271     322.057     36.341    269.212     149.782    0.020000
425     0.021540763     0.012191390     318.567     34.634    265.055     149.789    0.020000
426     0.021438250     0.011955913     312.370     33.030    267.112     149.816    0.010000
427     0.021020278     0.012032138     319.064     34.979    263.568     149.916    0.010000
428     0.017322322     0.013747040     315.489     35.717    268.272     149.871    0.010000
429     0.022467310     0.012628438     317.079     36.024    266.233     149.724    0.020000
430     0.018950531     0.012949222     313.457     35.739    261.092     148.861    0.010000
431     0.016266506     0.014448581     319.015     36.214    263.982     149.871    0.010000
432     0.018597336     0.013918516     311.138     33.452    267.693     149.964    0.010000
433     0.021868028     0.010961742     317.425     36.187    266.966     149.918    0.010000
434     0.021395430     0.015547423     313.929     36.959    265.748     149.678    0.020000
435     0.018832872     0.012650925     311.377     34.379    265.497     149.659    0.010000
436     0.017103696     0.011879580     314.007     37.228    261.559     149.323    0.020000
437     0.018673928     0.014565089     317.037     37.386    259.342     149.052    0.010000
438     0.016022904     0.011945632     315.161     37.097    257.769     148.557    0.010000
439     0.015302897     0.010944827     311.542     37.273    261.462     149.377    0.010000
440     0.017299300     0.012255754     307.206     34.350    262.373     149.394    0.010000
441     0.016564421     0.010733308     314.617     39.058    263.545     148.952    0.020000
442     0.017205367     0.018149760     307.370     35.340    264.363     148.864    0.010000
443     0.016009610     0.011831412     313.369     37.137    262.607     149.833    0.010000
444     0.022762883     0.016946882     311.656     38.642    262.144     149.060    0.010000
445     0.019169098     0.013500004     309.350     37.632    256.807     148.591    0.010000
446     0.015020338     0.011732726     309.569     38.323    257.686     149.117    0.020000
447     0.018690158     0.012037738     308.406     36.398    264.489     149.875    0.010000
448     0.028049044     0.012881498     312.015     39.404    260.057     149.683    0.020000
449     0.023130633     0.017238656     314.360     38.469    261.043     149.467    0.010000
450     0.017505765     0.010888706     308.270     36.622    262.590     149.976    0.010000
451     0.024668470     0.011409467     315.809     39.449    254.443     149.355    0.010000
452     0.017758705     0.015757419     317.314     39.887    263.276     149.863    0.020000
453     0.019408690     0.012970155     315.300     37.045    262.500     149.227    0.010000
454     0.017634075     0.010952112     315.470     39.849    255.351     149.995    0.000000
455     0.020834409     0.012703484     313.948     40.640    250.773     149.362    0.020000
456     0.019324131     0.012867861     310.724     37.640    247.319     147.594    0.020000
457     0.013883119     0.010869930     310.454     37.487    253.134     149.662    0.010000
458     0.019533711     0.011381440     315.255     39.388    258.506     149.640    0.010000
459     0.020181412     0.012120704     312.184     37.879    246.684     148.723    0.020000
460     0.015967248     0.011647931     314.101     37.996    250.354     149.730    0.010000
461     0.018445423     0.012263350     319.119     40.462    253.793     149.932    0.010000
462     0.028560815     0.012951205     310.375     37.401    255.892     149.630    0.010000
463     0.015687298     0.009395179     317.865     40.970    257.095     149.786    0.010000
464     0.019895071     0.015079502     313.377     39.681    258.110     149.180    0.010000
465     0.015630553     0.010687909     314.177     38.070    258.451     149.921    0.020000
466     0.022121599     0.009942917     315.660     37.854    265.922     149.611    0.010000
467     0.018125258     0.011404258     320.060     40.134    264.004     149.840    0.010000
468     0.020552116     0.014429094     314.584     39.490    251.005     149.132    0.010000
469     0.017030224     0.011345508     316.245     40.043    261.436     149.590    0.020000
470     0.016044918     0.012716380     321.401     40.404    262.682     149.766    0.010000
471     0.023460563     0.013294991     318.193     40.308    260.175     148.894    0.010000
472     0.014514420     0.012933586     317.467     39.730    266.271     149.778    0.010000
473     0.021225920     0.011998016     322.844     40.045    266.715     148.435    0.020000
474     0.013480270     0.011263302     319.734     40.116    266.680     149.382    0.010000
475     0.017008139     0.012019066     320.357     40.067    266.135     149.332    0.010000
476     0.017803848     0.011460652     324.619     40.922    266.309     149.341    0.020000
477     0.017926097     0.013563851     325.535     41.113    259.437     149.643    0.010000
478     0.022166751     0.013224986     323.644     39.643    267.268     149.388    0.010000
479     0.017435834     0.010943788     320.309     38.845    264.320     149.647    0.010000
480     0.022021361     0.011988961     324.976     41.810    270.245     149.972    0.020000
481     0.020762378     0.014615443     324.416     41.312    265.946     149.782    0.000000
482     0.021389885     0.011496934     323.542     40.198    267.279     149.895    0.020000
483     0.017765198     0.011838609     328.685     42.316    267.617     149.256    0.000000
484     0.018157791     0.014058092     323.442     40.391    262.463     149.593    0.020000
485     0.019525023     0.010998398     324.048     40.261    264.207     149.497    0.020000
486     0.018312711     0.012686053     329.965     43.429    270.343     148.841    0.010000
487     0.015058753     0.017179500     325.175     41.131    264.301     149.688    0.010000
488     0.020709166     0.012435391     321.472     40.763    263.721     149.357    0.010000
489     0.019850489     0.010780563     327.543     41.677    273.715     149.499    0.010000
490     0.022423435     0.012505956     326.711     42.675    270.437     149.895    0.020000
491     0.018172339     0.012816750     328.337     43.179    272.173     149.845    0.010000
492     0.019352265     0.010664005     328.399     43.661    266.747     149.841    0.010000
493     0.019825591     0.011334227     326.026     42.609    269.105     149.094    0.020000
494     0.016012082     0.011648394     322.969     41.303    269.270     149.389    0.010000
495     0.018352352     0.011722937     322.027     40.777    273.259     149.598    0.010000
496     0.020255541     0.012294589     322.702     41.092    265.949     148.684    0.010000
497     0.016550589     0.011871612     326.540     42.303    273.738     149.437    0.020000
498     0.016344424     0.013299576     326.861     44.393    265.457     149.703    0.010000
499     0.018365663     0.015089899     321.756     41.256    275.553     149.524    0.010000
500     0.017432502     0.011040972     326.655     43.840    270.462     149.534    0.010000
501     0.020032698     0.013603481     326.090     43.375    268.076     149.037    0.020000
502     0.021078739     0.012991763     323.959     42.182    271.054     148.857    0.010000
503     0.018157838     0.011562131     325.647     42.759    270.569     149.297    0.010000
504     0.019461630     0.012402009     318.727     40.089    266.713     149.077    0.010000
505     0.020347621     0.010967814     324.797     40.656    273.011     149.171    0.010000
506     0.017580261     0.013448340     325.161     42.287    269.514     147.938    0.010000
507     0.013511579     0.013268387     325.079     42.437    270.232     149.831    0.020000
508     0.021136735     0.011562775     321.209     40.752    268.091     149.375    0.010000
509     0.017267063     0.011526557     325.582     40.756    268.700     148.675    0.010000
510     0.017508460     0.011489073     325.934     41.670    271.431     149.949    0.020000
511     0.026045717     0.011750353     320.847     40.792    268.124     149.339    0.010000
512     0.018087832     0.011070026     326.501     43.185    266.551     148.270    0.020000
513     0.013639790     0.012950692     326.258     43.435    262.686     149.983    0.000000
514     0.022136949     0.013280321     321.942     41.087    260.965     149.638    0.010000
515     0.020417806     0.011955375     320.294     40.637    270.495     149.544    0.020000
516     0.018223746     0.011879128     325.300     40.604    271.365     149.063    0.010000
517     0.023111129     0.011262042     320.779     43.227    266.952     149.048    0.020000
518     0.018836703     0.015706696     327.015     43.317    264.300     148.957    0.000000
519     0.016730078     0.011822016     319.920     40.327    267.491     148.976    0.020000
520     0.016953072     0.010722432     323.107     43.734    264.175     148.946    0.010000
521     0.015966451     0.013680433     320.974     40.792    268.754     149.917    0.020000
522     0.022676932     0.010206930     327.666     45.137    269.489     149.030    0.010000
523     0.015013235     0.017306382     325.826     42.954    260.553     147.640    0.010000
524     0.014867941     0.010343059     323.049     43.914    255.430     148.994    0.010000
525     0.016603734     0.012918501     327.570     44.531    247.347     147.508    0.010000
526     0.013683758     0.011455454     324.150     42.803    270.098     149.729    0.020000
527     0.020856090     0.011331934     321.100     40.966    265.618     149.195    0.000000
528     0.017881123     0.011231317     322.301     43.825    262.378     149.079    0.020000
529     0.017479172     0.013428977     325.003     44.558    262.328     149.053    0.010000
530     0.015467942     0.013879307     323.684     43.880    271.092     149.968    0.010000
531     0.025498675     0.011495076     325.441     45.117    266.247     149.823    0.020000
532     0.020036833     0.011080468     322.865     44.291    264.293     149.702    0.010000
533     0.018286211     0.011373211     322.873     43.916    266.148     149.988    0.010000
534     0.022126760     0.012196870     327.461     43.647    268.268     149.949    0.010000
535     0.022325901     0.010793398     327.872     43.829    268.348     149.427    0.020000
536     0.017385200     0.011681578     329.541     45.452    265.431     149.634    0.010000
537     0.017196212     0.012688196     329.118     43.655    270.502     149.884    0.010000
538     0.019931210     0.011507136     325.684     42.345    255.095     148.792    0.010000
539     0.016815277     0.010809142     324.457     41.524    258.005     149.882    0.020000
540     0.021372320     0.011141092     331.154     44.168    256.102     149.575    0.000000
541     0.022692900     0.013237725     327.883     42.771    253.585     149.379    0.020000
542     0.018801950     0.012868538     324.572     43.041    262.240     149.919    0.010000
543     0.020305870     0.012004391     324.634     43.389    264.554     149.501    0.020000
544     0.018886998     0.012928828     326.099     43.534    261.495     149.760    0.000000
545     0.020568380     0.011434230     324.010     42.771    264.337     149.629    0.020000
546     0.020585470     0.011828610     329.593     45.163    264.370     149.751    0.010000
547     0.022616686     0.015484248     329.523     43.100    256.734     149.538    0.010000
548     0.021171955     0.011195890     332.907     45.050    259.561     147.871    0.020000
549     0.014753623     0.013556434     331.199     45.018    262.462     148.776    0.000000
550     0.018468339     0.011283430     329.743     43.367    247.303     148.726    0.020000
551     0.014290694     0.010876750     329.406     43.063    267.755     149.746    0.010000
552     0.022012442     0.011306083     322.323     42.698    270.577     149.543    0.020000
553     0.018243916     0.012874112     324.792     41.624    265.968     149.958    0.010000
554     0.020493269     0.011894020     330.650     44.181    263.391     149.361    0.010000
555     0.016489269     0.012806452     323.863     41.411    269.764     149.621    0.010000
556     0.020665117     0.011172016     329.267     43.779    268.014     148.785    0.010000
557     0.016250825     0.013440507     329.589     44.737    267.022     149.682    0.020000
558     0.015971137     0.013708238     321.605     40.963    275.259     149.996    0.010000
559     0.016844463     0.009971283     322.737     41.857    273.220     149.910    0.010000
560     0.022092976     0.011183306     321.269     40.917    272.062     149.782    0.010000
561     0.018584901     0.010581655     325.777     43.041    272.807     149.808    0.020000
562     0.020157319     0.014992697     324.388     42.655    272.283     148.946    0.000000
563     0.014715864     0.011250277     326.192     44.359    273.640     149.435    0.020000
564     0.019075168     0.013632022     323.600     40.665    279.868     149.487    0.010000
565     0.019704249     0.011952227     325.496     43.368    271.307     148.955    0.020000
566     0.017358022     0.015140743     325.481     41.714    276.250     149.192    0.000000
567     0.018480364     0.011649548     327.302     45.097    271.329     148.964    0.020000
568     0.017094506     0.013795834     331.751     47.055    264.095     149.923    0.010000
569     0.021810252     0.015254982     322.396     40.436    268.006     148.440    0.010000
570     0.016631071     0.011234626     326.835     42.405    269.856     148.589    0.010000
571     0.014633623     0.013080567     322.196     40.600    271.657     149.546    0.010000
572     0.018182950     0.010543341     326.572     41.983    270.742     149.788    0.010000
573     0.022390921     0.012495562     329.488     45.013    264.915     148.975    0.020000
574     0.018299190     0.015498485     330.857     43.602    262.908     148.604    0.020000
575     0.015983375     0.012042533     330.251     43.556    261.377     148.540    0.010000
576     0.016767522     0.011588095     319.298     39.725    264.672     148.503    0.010000
577     0.014299368     0.011107815     325.924     41.365    264.637     148.927    0.010000
578     0.017477296     0.012979197     324.926     42.278    271.085     149.749    0.010000
579     0.022512447     0.014755932     326.734     41.320    253.837     148.074    0.010000
580     0.014377912     0.010175223     327.632     41.637    270.323     149.349    0.020000
581     0.020864176     0.012811616     330.416     42.110    269.625     149.981    0.010000
582     0.023302108     0.012575508     337.960     44.267    272.165     149.919    0.010000
583     0.026377244     0.014293536     327.026     40.857    274.755     149.890    0.010000
584     0.022572953     0.011039775     326.650     40.664    269.732     148.974    0.020000
585     0.019087164     0.015211608     340.072     43.904    269.722     148.875    0.010000
586     0.015781384     0.016698362     324.252     39.799    262.744     148.380    0.020000
587     0.014616862     0.010806981     328.353     40.312    256.633     149.500    0.010000
588     0.024371993     0.011077028     330.202     41.344    257.630     149.225    0.010000
589     0.015473269     0.013546807     328.386     39.918    253.889     149.296    0.010000
590     0.016028222     0.012216395     322.867     39.093    253.225     149.848    0.010000
591     0.016768999     0.012707015     322.974     38.015    253.293     149.927    0.010000
592     0.021620756     0.012244896     325.358     38.132    249.014     149.197    0.020000
593     0.017326470     0.013468547     321.871     36.930    260.172     149.733    0.010000
